m,k,NZ,threads,chunk size,CRS,ELLPACK,CRS performance,ELLPACK performance,Serial CRS performance,Serial ELLPACK performance
116835,2,766396,6,4,1,1,0.523854,0.500817,2.50084,1.14306
116835,2,766396,6,8,1,1,1.01486,0.887364,2.50084,1.14306
116835,2,766396,6,16,1,1,1.73513,1.35371,2.50084,1.14306
116835,2,766396,6,32,1,1,2.44803,1.8539,2.50084,1.14306
116835,2,766396,6,64,1,1,3.08736,2.10787,2.50084,1.14306
116835,2,766396,6,128,1,1,3.52875,2.4247,2.50084,1.14306
116835,2,766396,6,256,1,1,3.65189,2.44705,2.50084,1.14306
116835,2,766396,7,2,1,1,0.286265,0.272068,2.49595,1.14215
116835,2,766396,7,4,1,1,0.565702,0.564476,2.49595,1.14215
116835,2,766396,7,8,1,1,1.14407,1.00984,2.49595,1.14215
116835,2,766396,7,16,1,1,1.91085,1.53595,2.49595,1.14215
116835,2,766396,7,32,1,1,2.79356,2.09871,2.49595,1.14215
116835,2,766396,7,64,1,1,3.55923,2.51015,2.49595,1.14215
116835,2,766396,7,128,1,1,4.04262,2.79704,2.49595,1.14215
116835,2,766396,7,256,1,1,4.17447,2.83223,2.49595,1.14215
116835,2,766396,8,2,1,1,0.285829,0.267646,2.49858,1.14098
116835,2,766396,8,4,1,1,0.591262,0.600834,2.49858,1.14098
116835,2,766396,8,8,1,1,1.20485,1.12052,2.49858,1.14098
116835,2,766396,8,16,1,1,2.07602,1.66061,2.49858,1.14098
116835,2,766396,8,32,1,1,3.08924,2.38532,2.49858,1.14098
116835,2,766396,8,64,1,1,4.00089,2.82617,2.49858,1.14098
116835,2,766396,8,128,1,1,4.5221,3.09005,2.49858,1.14098
116835,2,766396,8,256,1,1,4.65006,3.07891,2.49858,1.14098
116835,2,766396,9,2,1,1,0.286763,0.27546,2.5009,1.14215
116835,2,766396,9,4,1,1,0.602535,0.646582,2.5009,1.14215
116835,2,766396,9,8,1,1,1.25173,1.22207,2.5009,1.14215
116835,2,766396,9,16,1,1,2.25675,1.88266,2.5009,1.14215
116835,2,766396,9,32,1,1,3.40312,2.62481,2.5009,1.14215
116835,2,766396,9,64,1,1,4.43777,3.12345,2.5009,1.14215
116835,2,766396,9,128,1,1,4.92151,3.45807,2.5009,1.14215
116835,2,766396,9,256,1,1,5.14265,3.51628,2.5009,1.14215
116835,2,766396,10,2,1,1,0.289167,0.272151,2.50356,1.14214
116835,2,766396,10,4,1,1,0.609788,0.666767,2.50356,1.14214
116835,2,766396,10,8,1,1,1.27345,1.28668,2.50356,1.14214
116835,2,766396,10,16,1,1,2.42602,2.08176,2.50356,1.14214
116835,2,766396,10,32,1,1,3.69282,2.85571,2.50356,1.14214
116835,2,766396,10,64,1,1,4.84112,3.44535,2.50356,1.14214
116835,2,766396,10,128,1,1,5.46535,3.75965,2.50356,1.14214
116835,2,766396,10,256,1,1,5.62609,3.82848,2.50356,1.14214
116835,2,766396,11,2,1,1,0.291619,0.280483,2.49862,1.14188
116835,2,766396,11,4,1,1,0.616339,0.697356,2.49862,1.14188
116835,2,766396,11,8,1,1,1.28441,1.3533,2.49862,1.14188
116835,2,766396,11,16,1,1,2.51779,2.31232,2.49862,1.14188
116835,2,766396,11,32,1,1,3.98064,3.14074,2.49862,1.14188
116835,2,766396,11,64,1,1,5.22733,3.72528,2.49862,1.14188
116835,2,766396,11,128,1,1,5.89813,4.04854,2.49862,1.14188
116835,2,766396,11,256,1,1,6.04761,4.13181,2.49862,1.14188
116835,2,766396,12,2,1,1,0.297117,0.280667,2.49733,1.14191
116835,2,766396,12,4,1,1,0.61958,0.700169,2.49733,1.14191
116835,2,766396,12,8,1,1,1.2994,1.40736,2.49733,1.14191
116835,2,766396,12,16,1,1,2.63066,2.58256,2.49733,1.14191
116835,2,766396,12,32,1,1,4.22772,3.3598,2.49733,1.14191
116835,2,766396,12,64,1,1,5.60601,3.97754,2.49733,1.14191
116835,2,766396,12,128,1,1,6.2986,4.30976,2.49733,1.14191
116835,2,766396,12,256,1,1,6.46688,4.39183,2.49733,1.14191
116835,2,766396,13,2,1,1,0.302265,0.29098,2.49744,1.14168
116835,2,766396,13,4,1,1,0.632693,0.730479,2.49744,1.14168
116835,2,766396,13,8,1,1,1.3073,1.47453,2.49744,1.14168
116835,2,766396,13,16,1,1,2.68514,2.94697,2.49744,1.14168
116835,2,766396,13,32,1,1,4.49072,3.62007,2.49744,1.14168
116835,2,766396,13,64,1,1,5.92687,4.21288,2.49744,1.14168
116835,2,766396,13,128,1,1,6.64199,4.5844,2.49744,1.14168
116835,2,766396,13,256,1,1,6.84798,4.65773,2.49744,1.14168
116835,2,766396,14,2,1,1,0.301495,0.285263,2.49726,1.14155
116835,2,766396,14,4,1,1,0.620541,0.722879,2.49726,1.14155
116835,2,766396,14,8,1,1,1.29943,1.53669,2.49726,1.14155
116835,2,766396,14,16,1,1,2.71637,3.30533,2.49726,1.14155
116835,2,766396,14,32,1,1,4.73387,3.83625,2.49726,1.14155
116835,2,766396,14,64,1,1,6.23277,4.49158,2.49726,1.14155
116835,2,766396,14,128,1,1,7.00356,4.84095,2.49726,1.14155
116835,2,766396,14,256,1,1,7.10353,4.87844,2.49726,1.14155
116835,2,766396,15,2,1,1,0.305597,0.297508,2.49596,1.142
116835,2,766396,15,4,1,1,0.639186,0.735,2.49596,1.142
116835,2,766396,15,8,1,1,1.30255,1.59502,2.49596,1.142
116835,2,766396,15,16,1,1,2.67599,3.68606,2.49596,1.142
116835,2,766396,15,32,1,1,4.88861,3.95774,2.49596,1.142
116835,2,766396,15,64,1,1,6.40289,4.59764,2.49596,1.142
116835,2,766396,15,128,1,1,6.84132,4.94792,2.49596,1.142
116835,2,766396,15,256,1,1,6.76069,5.01602,2.49596,1.142
116835,2,766396,16,2,1,1,0.297558,0.289644,2.49324,1.14174
116835,2,766396,16,4,1,1,0.637568,0.73513,2.49324,1.14174
116835,2,766396,16,8,1,1,1.30658,1.70288,2.49324,1.14174
116835,2,766396,16,16,1,1,2.69009,3.75231,2.49324,1.14174
116835,2,766396,16,32,1,1,5.09605,4.23837,2.49324,1.14174
116835,2,766396,16,64,1,1,6.81999,4.9478,2.49324,1.14174
116835,2,766396,16,128,1,1,6.95061,5.28589,2.49324,1.14174
116835,2,766396,16,256,1,1,6.82027,5.35587,2.49324,1.14174
116835,3,766396,1,2,1,1,0.704006,0.527949,3.58063,1.48153
116835,3,766396,1,4,1,1,0.749157,0.545654,3.58063,1.48153
116835,3,766396,1,8,1,1,0.773984,0.55478,3.58063,1.48153
116835,3,766396,1,16,1,1,0.788081,0.559515,3.58063,1.48153
116835,3,766396,1,32,1,1,0.795076,0.561987,3.58063,1.48153
116835,3,766396,1,64,1,1,0.799374,0.563149,3.58063,1.48153
116835,3,766396,1,128,1,1,0.794623,0.562737,3.58063,1.48153
116835,3,766396,1,256,1,1,0.802632,0.564037,3.58063,1.48153
116835,3,766396,2,2,1,1,0.298953,0.224595,3.57823,1.47886
116835,3,766396,2,4,1,1,0.373999,0.320315,3.57823,1.47886
116835,3,766396,2,8,1,1,0.580515,0.39353,3.57823,1.47886
116835,3,766396,2,16,1,1,0.937242,0.699694,3.57823,1.47886
116835,3,766396,2,32,1,1,1.13157,0.830864,3.57823,1.47886
116835,3,766396,2,64,1,1,1.28548,0.934748,3.57823,1.47886
116835,3,766396,2,128,1,1,1.50247,1.06039,3.57823,1.47886
116835,3,766396,2,256,1,1,1.54061,1.09252,3.57823,1.47886
116835,3,766396,3,2,1,1,0.321557,0.292951,3.58009,1.48308
116835,3,766396,3,4,1,1,0.556856,0.518214,3.58009,1.48308
116835,3,766396,3,8,1,1,0.950088,0.755673,3.58009,1.48308
116835,3,766396,3,16,1,1,1.37976,1.06611,3.58009,1.48308
116835,3,766396,3,32,1,1,1.68429,1.26704,3.58009,1.48308
116835,3,766396,3,64,1,1,2.00687,1.4566,3.58009,1.48308
116835,3,766396,3,128,1,1,2.2255,1.5761,3.58009,1.48308
116835,3,766396,3,256,1,1,2.33658,1.63796,3.58009,1.48308
116835,3,766396,4,2,1,1,0.349262,0.31598,3.57586,1.48284
116835,3,766396,4,4,1,1,0.608927,0.589984,3.57586,1.48284
116835,3,766396,4,8,1,1,1.08603,0.88166,3.57586,1.48284
116835,3,766396,4,16,1,1,1.66877,1.33364,3.57586,1.48284
116835,3,766396,4,32,1,1,2.18265,1.67604,3.57586,1.48284
116835,3,766396,4,64,1,1,2.60517,1.92063,3.57586,1.48284
116835,3,766396,4,128,1,1,2.96257,2.10536,3.57586,1.48284
116835,3,766396,4,256,1,1,3.07929,2.17235,3.57586,1.48284
116835,3,766396,5,2,1,1,0.42232,0.383309,3.57868,1.48348
116835,3,766396,5,4,1,1,0.768508,0.724901,3.57868,1.48348
116835,3,766396,5,8,1,1,1.34087,1.10794,3.57868,1.48348
116835,3,766396,5,16,1,1,2.02965,1.62707,3.57868,1.48348
116835,3,766396,5,32,1,1,2.6365,2.01399,3.57868,1.48348
116835,3,766396,5,64,1,1,3.21529,2.34405,3.57868,1.48348
116835,3,766396,5,128,1,1,3.58153,2.55741,3.57868,1.48348
116835,3,766396,5,256,1,1,3.71323,2.62472,3.57868,1.48348
116835,3,766396,6,2,1,1,0.379032,0.362725,3.57778,1.48291
116835,3,766396,6,4,1,1,0.767648,0.787587,3.57778,1.48291
116835,3,766396,6,8,1,1,1.42751,1.25709,3.57778,1.48291
116835,3,766396,6,16,1,1,2.27649,1.85963,3.57778,1.48291
116835,3,766396,6,32,1,1,3.05492,2.37683,3.57778,1.48291
116835,3,766396,6,64,1,1,3.63975,2.72615,3.57778,1.48291
116835,3,766396,6,128,1,1,4.18563,2.92055,3.57778,1.48291
116835,3,766396,6,256,1,1,4.30122,3.05457,3.57778,1.48291
116835,3,766396,7,2,1,1,0.408526,0.393447,3.57533,1.48319
116835,3,766396,7,4,1,1,0.841131,0.878112,3.57533,1.48319
116835,3,766396,7,8,1,1,1.58835,1.40869,3.57533,1.48319
116835,3,766396,7,16,1,1,2.57455,2.12872,3.57533,1.48319
116835,3,766396,7,32,1,1,3.50343,2.72514,3.57533,1.48319
116835,3,766396,7,64,1,1,4.25459,3.13311,3.57533,1.48319
116835,3,766396,7,128,1,1,4.81596,3.40868,3.57533,1.48319
116835,3,766396,7,256,1,1,4.94119,3.49211,3.57533,1.48319
116835,3,766396,8,2,1,1,0.389639,0.385917,3.5757,1.48253
116835,3,766396,8,4,1,1,0.83699,0.920049,3.5757,1.48253
116835,3,766396,8,8,1,1,1.67219,1.54885,3.5757,1.48253
116835,3,766396,8,16,1,1,2.836,2.39069,3.5757,1.48253
116835,3,766396,8,32,1,1,3.93877,3.0872,3.5757,1.48253
116835,3,766396,8,64,1,1,4.93229,3.6261,3.5757,1.48253
116835,3,766396,8,128,1,1,5.3878,3.81343,3.5757,1.48253
116835,3,766396,8,256,1,1,5.53046,3.93324,3.5757,1.48253
116835,3,766396,9,2,1,1,0.417248,0.415405,3.57868,1.48245
116835,3,766396,9,4,1,1,0.886521,0.980535,3.57868,1.48245
116835,3,766396,9,8,1,1,1.77464,1.67773,3.57868,1.48245
116835,3,766396,9,16,1,1,3.10061,2.67213,3.57868,1.48245
116835,3,766396,9,32,1,1,4.38896,3.45745,3.57868,1.48245
116835,3,766396,9,64,1,1,5.45245,3.97322,3.57868,1.48245
116835,3,766396,9,128,1,1,6.01918,4.25593,3.57868,1.48245
116835,3,766396,9,256,1,1,6.13299,4.31866,3.57868,1.48245
116835,3,766396,10,2,1,1,0.403413,0.400688,3.56999,1.48225
116835,3,766396,10,4,1,1,0.856074,0.982848,3.56999,1.48225
116835,3,766396,10,8,1,1,1.78078,1.75071,3.56999,1.48225
116835,3,766396,10,16,1,1,3.29071,2.967,3.56999,1.48225
116835,3,766396,10,32,1,1,4.80836,3.80586,3.56999,1.48225
116835,3,766396,10,64,1,1,5.90358,4.41837,3.56999,1.48225
116835,3,766396,10,128,1,1,6.53006,4.60944,3.56999,1.48225
116835,3,766396,10,256,1,1,6.64605,4.7226,3.56999,1.48225
116835,3,766396,11,2,1,1,0.425548,0.432628,3.56664,1.48104
116835,3,766396,11,4,1,1,0.905141,1.03091,3.56664,1.48104
116835,3,766396,11,8,1,1,1.84166,1.87332,3.56664,1.48104
116835,3,766396,11,16,1,1,3.55548,3.38963,3.56664,1.48104
116835,3,766396,11,32,1,1,5.20734,4.1224,3.56664,1.48104
116835,3,766396,11,64,1,1,6.4485,4.72017,3.56664,1.48104
116835,3,766396,11,128,1,1,6.98324,4.99249,3.56664,1.48104
116835,3,766396,11,256,1,1,7.19648,5.11225,3.56664,1.48104
116835,3,766396,12,2,1,1,0.425621,0.423944,3.57373,1.48232
116835,3,766396,12,4,1,1,0.885408,1.01987,3.57373,1.48232
116835,3,766396,12,8,1,1,1.83245,1.96058,3.57373,1.48232
116835,3,766396,12,16,1,1,3.69741,3.93702,3.57373,1.48232
116835,3,766396,12,32,1,1,5.55936,4.39956,3.57373,1.48232
116835,3,766396,12,64,1,1,6.80621,5.10513,3.57373,1.48232
116835,3,766396,12,128,1,1,7.4684,5.29458,3.57373,1.48232
116835,3,766396,12,256,1,1,7.62146,5.41501,3.57373,1.48232
116835,3,766396,13,2,1,1,0.431732,0.44432,3.57803,1.48293
116835,3,766396,13,4,1,1,0.908852,1.04873,3.57803,1.48293
116835,3,766396,13,8,1,1,1.86168,2.07605,3.57803,1.48293
116835,3,766396,13,16,1,1,3.9145,4.54735,3.57803,1.48293
116835,3,766396,13,32,1,1,5.92718,4.7187,3.57803,1.48293
116835,3,766396,13,64,1,1,7.39467,5.41986,3.57803,1.48293
116835,3,766396,13,128,1,1,7.79506,5.48126,3.57803,1.48293
116835,3,766396,13,256,1,1,8.10904,5.75715,3.57803,1.48293
116835,3,766396,14,2,1,1,0.433165,0.436589,3.56617,1.48255
116835,3,766396,14,4,1,1,0.900454,1.03486,3.56617,1.48255
116835,3,766396,14,8,1,1,1.82625,2.13515,3.56617,1.48255
116835,3,766396,14,16,1,1,3.96164,4.6061,3.56617,1.48255
116835,3,766396,14,32,1,1,6.30819,5.00673,3.56617,1.48255
116835,3,766396,14,64,1,1,7.79859,5.74372,3.56617,1.48255
116835,3,766396,14,128,1,1,8.40883,5.91094,3.56617,1.48255
116835,3,766396,14,256,1,1,8.55768,6.06652,3.56617,1.48255
116835,3,766396,15,2,1,1,0.439438,0.453744,3.50782,1.48306
116835,3,766396,15,4,1,1,0.922661,1.05493,3.50782,1.48306
116835,3,766396,15,8,1,1,1.85456,2.17232,3.50782,1.48306
116835,3,766396,15,16,1,1,4.00837,4.71542,3.50782,1.48306
116835,3,766396,15,32,1,1,6.06021,5.16732,3.50782,1.48306
116835,3,766396,15,64,1,1,8.09222,5.82674,3.50782,1.48306
116835,3,766396,15,128,1,1,8.60396,6.08494,3.50782,1.48306
116835,3,766396,15,256,1,1,8.6627,6.1914,3.50782,1.48306
116835,3,766396,16,2,1,1,0.434961,0.442392,3.57062,1.48306
116835,3,766396,16,4,1,1,0.907584,1.04232,3.57062,1.48306
116835,3,766396,16,8,1,1,1.82171,2.20183,3.57062,1.48306
116835,3,766396,16,16,1,1,4.02886,4.72615,3.57062,1.48306
116835,3,766396,16,32,1,1,6.94195,5.53915,3.57062,1.48306
116835,3,766396,16,64,1,1,8.61679,6.26965,3.57062,1.48306
116835,3,766396,16,128,1,1,8.91595,6.41214,3.57062,1.48306
116835,3,766396,16,256,1,1,8.73142,6.60527,3.57062,1.48306
116835,6,766396,1,2,1,1,0.894883,0.750086,4.7313,2.42769
116835,6,766396,1,4,1,1,0.936023,0.769185,4.7313,2.42769
116835,6,766396,1,8,1,1,0.958103,0.779972,4.7313,2.42769
116835,6,766396,1,16,1,1,0.969355,0.782548,4.7313,2.42769
116835,6,766396,1,32,1,1,0.974872,0.78603,4.7313,2.42769
116835,6,766396,1,64,1,1,0.978157,0.786853,4.7313,2.42769
116835,6,766396,1,128,1,1,0.978804,0.787621,4.7313,2.42769
116835,6,766396,1,256,1,1,0.980191,0.787963,4.7313,2.42769
116835,6,766396,2,2,1,1,0.482468,0.369119,4.69361,2.42566
116835,6,766396,2,4,1,1,0.652666,0.531745,4.69361,2.42566
116835,6,766396,2,8,1,1,1.08761,0.89823,4.69361,2.42566
116835,6,766396,2,16,1,1,1.33858,1.09017,4.69361,2.42566
116835,6,766396,2,32,1,1,1.52409,1.23311,4.69361,2.42566
116835,6,766396,2,64,1,1,1.82232,1.47641,4.69361,2.42566
116835,6,766396,2,128,1,1,1.89445,1.53533,4.69361,2.42566
116835,6,766396,2,256,1,1,1.93182,1.55952,4.69361,2.42566
116835,6,766396,3,2,1,1,0.550205,0.554357,4.70482,2.43189
116835,6,766396,3,4,1,1,0.996731,0.915007,4.70482,2.43189
116835,6,766396,3,8,1,1,1.53613,1.32404,4.70482,2.43189
116835,6,766396,3,16,1,1,1.97503,1.62268,4.70482,2.43189
116835,6,766396,3,32,1,1,2.35691,1.92334,4.70482,2.43189
116835,6,766396,3,64,1,1,2.69289,2.17284,4.70482,2.43189
116835,6,766396,3,128,1,1,2.81231,2.28772,4.70482,2.43189
116835,6,766396,3,256,1,1,2.87777,2.30912,4.70482,2.43189
116835,6,766396,4,2,1,1,0.637741,0.620476,4.68112,2.40798
116835,6,766396,4,4,1,1,1.17301,1.07773,4.68112,2.40798
116835,6,766396,4,8,1,1,1.91192,1.63365,4.68112,2.40798
116835,6,766396,4,16,1,1,2.55568,2.131,4.68112,2.40798
116835,6,766396,4,32,1,1,3.13823,2.4424,4.68112,2.40798
116835,6,766396,4,64,1,1,3.47243,2.82343,4.68112,2.40798
116835,6,766396,4,128,1,1,3.61955,2.95128,4.68112,2.40798
116835,6,766396,4,256,1,1,3.81517,3.08803,4.68112,2.40798
116835,6,766396,5,2,1,1,0.76761,0.771377,4.72037,2.43188
116835,6,766396,5,4,1,1,1.48979,1.28004,4.72037,2.43188
116835,6,766396,5,8,1,1,2.22409,1.87876,4.72037,2.43188
116835,6,766396,5,16,1,1,2.9849,2.53844,4.72037,2.43188
116835,6,766396,5,32,1,1,3.83854,3.14147,4.72037,2.43188
116835,6,766396,5,64,1,1,4.38671,3.55276,4.72037,2.43188
116835,6,766396,5,128,1,1,4.5239,3.6808,4.72037,2.43188
116835,6,766396,5,256,1,1,4.58249,3.72609,4.72037,2.43188
116835,6,766396,6,2,1,1,0.715246,0.780563,4.72118,2.43293
116835,6,766396,6,4,1,1,1.52058,1.44435,4.72118,2.43293
116835,6,766396,6,8,1,1,2.54098,2.20885,4.72118,2.43293
116835,6,766396,6,16,1,1,3.52579,2.97284,4.72118,2.43293
116835,6,766396,6,32,1,1,4.47026,3.73329,4.72118,2.43293
116835,6,766396,6,64,1,1,4.96164,4.1199,4.72118,2.43293
116835,6,766396,6,128,1,1,5.28013,4.3056,4.72118,2.43293
116835,6,766396,6,256,1,1,5.3622,4.35012,4.72118,2.43293
116835,6,766396,7,2,1,1,0.744524,0.833937,4.72046,2.42984
116835,6,766396,7,4,1,1,1.65144,1.57269,4.72046,2.42984
116835,6,766396,7,8,1,1,2.84471,2.49654,4.72046,2.42984
116835,6,766396,7,16,1,1,4.03073,3.3666,4.72046,2.42984
116835,6,766396,7,32,1,1,5.10735,4.26755,4.72046,2.42984
116835,6,766396,7,64,1,1,5.8499,4.68974,4.72046,2.42984
116835,6,766396,7,128,1,1,6.01835,4.88015,4.72046,2.42984
116835,6,766396,7,256,1,1,6.10227,4.95642,4.72046,2.42984
116835,6,766396,8,2,1,1,0.772106,0.857078,4.70614,2.43197
116835,6,766396,8,4,1,1,1.71602,1.68354,4.70614,2.43197
116835,6,766396,8,8,1,1,3.09335,2.76226,4.70614,2.43197
116835,6,766396,8,16,1,1,4.50748,3.85209,4.70614,2.43197
116835,6,766396,8,32,1,1,5.80993,4.78344,4.70614,2.43197
116835,6,766396,8,64,1,1,6.57548,5.288,4.70614,2.43197
116835,6,766396,8,128,1,1,6.82767,5.52855,4.70614,2.43197
116835,6,766396,8,256,1,1,6.88313,5.5926,4.70614,2.43197
116835,6,766396,9,2,1,1,0.775995,0.878984,4.7005,2.43119
116835,6,766396,9,4,1,1,1.76285,1.77069,4.7005,2.43119
116835,6,766396,9,8,1,1,3.23712,3.00476,4.7005,2.43119
116835,6,766396,9,16,1,1,4.92267,4.29107,4.7005,2.43119
116835,6,766396,9,32,1,1,6.35631,5.34582,4.7005,2.43119
116835,6,766396,9,64,1,1,7.24009,5.8582,4.7005,2.43119
116835,6,766396,9,128,1,1,7.4356,6.05131,4.7005,2.43119
116835,6,766396,9,256,1,1,7.54702,6.12092,4.7005,2.43119
116835,6,766396,10,2,1,1,0.795883,0.87985,4.6873,2.42976
116835,6,766396,10,4,1,1,1.76703,1.82309,4.6873,2.42976
116835,6,766396,10,8,1,1,3.43113,3.21823,4.6873,2.42976
116835,6,766396,10,16,1,1,5.4006,4.74686,4.6873,2.42976
116835,6,766396,10,32,1,1,7.04245,5.90642,4.6873,2.42976
116835,6,766396,10,64,1,1,7.91355,6.41914,4.6873,2.42976
116835,6,766396,10,128,1,1,8.14767,6.62349,4.6873,2.42976
116835,6,766396,10,256,1,1,8.2413,6.71179,4.6873,2.42976
116835,6,766396,11,2,1,1,0.81734,0.904458,4.69111,2.42572
116835,6,766396,11,4,1,1,1.82512,1.88788,4.69111,2.42572
116835,6,766396,11,8,1,1,3.57423,3.42159,4.69111,2.42572
116835,6,766396,11,16,1,1,5.83935,5.22248,4.69111,2.42572
116835,6,766396,11,32,1,1,7.59142,6.37528,4.69111,2.42572
116835,6,766396,11,64,1,1,8.45018,6.76861,4.69111,2.42572
116835,6,766396,11,128,1,1,8.80534,7.14677,4.69111,2.42572
116835,6,766396,11,256,1,1,8.86377,7.21475,4.69111,2.42572
116835,6,766396,12,2,1,1,0.828671,0.894928,4.70466,2.43142
116835,6,766396,12,4,1,1,1.77443,1.8927,4.70466,2.43142
116835,6,766396,12,8,1,1,3.55141,3.60175,4.70466,2.43142
116835,6,766396,12,16,1,1,6.26788,5.64126,4.70466,2.43142
116835,6,766396,12,32,1,1,8.1279,6.84642,4.70466,2.43142
116835,6,766396,12,64,1,1,9.13702,7.38056,4.70466,2.43142
116835,6,766396,12,128,1,1,9.35106,7.63344,4.70466,2.43142
116835,6,766396,12,256,1,1,9.4451,7.70906,4.70466,2.43142
116835,6,766396,13,2,1,1,0.806824,0.91881,4.6986,2.43085
116835,6,766396,13,4,1,1,1.85457,1.93077,4.6986,2.43085
116835,6,766396,13,8,1,1,3.76109,3.83292,4.6986,2.43085
116835,6,766396,13,16,1,1,6.65714,6.10893,4.6986,2.43085
116835,6,766396,13,32,1,1,8.69988,7.29201,4.6986,2.43085
116835,6,766396,13,64,1,1,9.67546,7.91775,4.6986,2.43085
116835,6,766396,13,128,1,1,9.9521,8.12271,4.6986,2.43085
116835,6,766396,13,256,1,1,9.99911,8.16563,4.6986,2.43085
116835,6,766396,14,2,1,1,0.80875,0.917752,4.69955,2.42341
116835,6,766396,14,4,1,1,1.8248,1.90555,4.69955,2.42341
116835,6,766396,14,8,1,1,3.76171,3.90946,4.69955,2.42341
116835,6,766396,14,16,1,1,6.95135,6.46085,4.69955,2.42341
116835,6,766396,14,32,1,1,9.02919,7.72596,4.69955,2.42341
116835,6,766396,14,64,1,1,10.216,8.31338,4.69955,2.42341
116835,6,766396,14,128,1,1,10.4524,8.5549,4.69955,2.42341
116835,6,766396,14,256,1,1,10.3483,8.58139,4.69955,2.42341
116835,6,766396,15,2,1,1,0.841014,0.94301,4.71581,2.43121
116835,6,766396,15,4,1,1,1.8879,1.93905,4.71581,2.43121
116835,6,766396,15,8,1,1,3.75786,3.95608,4.71581,2.43121
116835,6,766396,15,16,1,1,7.0292,6.70002,4.71581,2.43121
116835,6,766396,15,32,1,1,9.39683,7.94897,4.71581,2.43121
116835,6,766396,15,64,1,1,10.0597,8.54556,4.71581,2.43121
116835,6,766396,15,128,1,1,10.0656,8.77352,4.71581,2.43121
116835,6,766396,15,256,1,1,9.88389,8.79841,4.71581,2.43121
116835,6,766396,16,2,1,1,0.808516,0.930818,4.71005,2.42625
116835,6,766396,16,4,1,1,1.8548,1.9433,4.71005,2.42625
116835,6,766396,16,8,1,1,3.76976,3.93117,4.71005,2.42625
116835,6,766396,16,16,1,1,7.47123,7.12346,4.71005,2.42625
116835,6,766396,16,32,1,1,10.0369,8.50568,4.71005,2.42625
116835,6,766396,16,64,1,1,10.1907,9.14009,4.71005,2.42625
116835,6,766396,16,128,1,1,10.1597,9.38993,4.71005,2.42625
116835,6,766396,16,256,1,1,9.974,9.39085,4.71005,2.42625
2164760,1,127206144,1,2,1,1,0.877886,0.566688,1.35127,0.634011
2164760,1,127206144,1,4,1,1,0.932473,0.571129,1.35127,0.634011
2164760,1,127206144,1,8,1,1,0.965725,0.575695,1.35127,0.634011
2164760,1,127206144,1,16,1,1,0.976906,0.571107,1.35127,0.634011
2164760,1,127206144,1,32,1,1,0.982217,0.579099,1.35127,0.634011
2164760,1,127206144,1,64,1,1,0.986931,0.579943,1.35127,0.634011
2164760,1,127206144,1,128,1,1,0.990234,0.580471,1.35127,0.634011
2164760,1,127206144,1,256,1,1,0.992368,0.580548,1.35127,0.634011
2164760,1,127206144,2,2,1,1,0.687547,0.564822,1.35147,0.633976
2164760,1,127206144,2,4,1,1,0.882692,0.664945,1.35147,0.633976
2164760,1,127206144,2,8,1,1,1.25013,0.733153,1.35147,0.633976
2164760,1,127206144,2,16,1,1,1.44286,0.823055,1.35147,0.633976
2164760,1,127206144,2,32,1,1,1.54085,0.968452,1.35147,0.633976
2164760,1,127206144,2,64,1,1,1.68634,1.05425,1.35147,0.633976
2164760,1,127206144,2,128,1,1,1.78938,1.09186,1.35147,0.633976
2164760,1,127206144,2,256,1,1,1.86211,1.12876,1.35147,0.633976
2164760,1,127206144,3,2,1,1,0.891207,0.788952,1.33491,0.617895
2164760,1,127206144,3,4,1,1,1.22868,0.951835,1.33491,0.617895
2164760,1,127206144,3,8,1,1,1.88344,1.0202,1.33491,0.617895
2164760,1,127206144,3,16,1,1,2.1861,1.32398,1.33491,0.617895
2164760,1,127206144,3,32,1,1,2.42025,1.49424,1.33491,0.617895
2164760,1,127206144,3,64,1,1,2.59151,1.58584,1.33491,0.617895
2164760,1,127206144,3,128,1,1,2.69085,1.63462,1.33491,0.617895
2164760,1,127206144,3,256,1,1,2.77365,1.68553,1.33491,0.617895
2164760,1,127206144,4,2,1,1,0.970278,0.871122,1.33278,0.636412
2164760,1,127206144,4,4,1,1,1.41915,1.12219,1.33278,0.636412
2164760,1,127206144,4,8,1,1,2.43792,1.34339,1.33278,0.636412
2164760,1,127206144,4,16,1,1,2.89057,1.65571,1.33278,0.636412
2164760,1,127206144,4,32,1,1,3.17119,1.95022,1.33278,0.636412
2164760,1,127206144,4,64,1,1,3.30567,2.08242,1.33278,0.636412
2164760,1,127206144,4,128,1,1,3.4703,2.15645,1.33278,0.636412
2164760,1,127206144,4,256,1,1,3.62411,2.22808,1.33278,0.636412
2164760,1,127206144,5,2,1,1,1.11299,0.99936,1.33994,0.636462
2164760,1,127206144,5,4,1,1,1.7041,1.25609,1.33994,0.636462
2164760,1,127206144,5,8,1,1,2.87393,1.61592,1.33994,0.636462
2164760,1,127206144,5,16,1,1,3.51725,2.02543,1.33994,0.636462
2164760,1,127206144,5,32,1,1,3.82379,2.36668,1.33994,0.636462
2164760,1,127206144,5,64,1,1,4.02323,2.47869,1.33994,0.636462
2164760,1,127206144,5,128,1,1,4.15554,2.58346,1.33994,0.636462
2164760,1,127206144,5,256,1,1,4.27352,2.67227,1.33994,0.636462
2164760,1,127206144,6,2,1,1,1.20976,1.08558,1.33629,0.63462
2164760,1,127206144,6,4,1,1,1.88639,1.46438,1.33629,0.63462
