m,k,NZ,xBlockSize,yBlockSize,CRS,ELLPACK,CRS performance,ELLPACK performance,Serial CRS performance,Serial ELLPACK performance
116835,3,766396,16,16,1,1,0.388817,11.4576,3.41136,1.46127
116835,3,766396,32,1,1,1,0.407989,8.3366,3.41136,1.46127
116835,3,766396,32,2,1,1,0.406287,10.1183,3.41136,1.46127
116835,3,766396,32,4,1,1,0.391083,10.7393,3.41136,1.46127
116835,3,766396,32,8,1,1,0.380245,10.7663,3.41136,1.46127
116835,3,766396,32,16,1,1,0.385857,10.7037,3.41136,1.46127
116835,3,766396,64,1,1,1,0.408287,8.32643,3.41136,1.46127
116835,3,766396,64,2,1,1,0.40626,10.1295,3.41136,1.46127
116835,3,766396,64,4,1,1,0.390515,10.4418,3.41136,1.46127
116835,3,766396,64,8,1,1,0.37895,10.3071,3.41136,1.46127
116835,3,766396,64,16,1,1,0.383608,9.87668,3.41136,1.46127
116835,6,766396,8,1,1,1,0.733155,11.7844,4.68686,2.34913
116835,6,766396,8,2,1,1,0.725892,13.4683,4.68686,2.34913
116835,6,766396,8,4,1,1,0.643458,14.4181,4.68686,2.34913
116835,6,766396,8,8,1,1,0.628751,14.7499,4.68686,2.34913
116835,6,766396,8,16,1,1,0.637478,14.7532,4.68686,2.34913
116835,6,766396,16,1,1,1,0.73331,11.8413,4.68686,2.34913
116835,6,766396,16,2,1,1,0.725883,13.4696,4.68686,2.34913
116835,6,766396,16,4,1,1,0.691716,14.2862,4.68686,2.34913
116835,6,766396,16,8,1,1,0.674166,14.3175,4.68686,2.34913
116835,6,766396,16,16,1,1,0.683202,14.3168,4.68686,2.34913
116835,6,766396,32,1,1,1,0.733322,11.8179,4.68686,2.34913
116835,6,766396,32,2,1,1,0.725939,13.4958,4.68686,2.34913
116835,6,766396,32,4,1,1,0.689329,13.7094,4.68686,2.34913
116835,6,766396,32,8,1,1,0.67213,13.6124,4.68686,2.34913
116835,6,766396,32,16,1,1,0.679771,13.7008,4.68686,2.34913
116835,6,766396,64,1,1,1,0.733577,11.78,4.68686,2.34913
116835,6,766396,64,2,1,1,0.725044,13.4414,4.68686,2.34913
116835,6,766396,64,4,1,1,0.689029,13.4407,4.68686,2.34913
116835,6,766396,64,8,1,1,0.671485,13.3821,4.68686,2.34913
116835,6,766396,64,16,1,1,0.679587,13.106,4.68686,2.34913
2164760,1,127206144,8,1,0,0,21.9909,22.5607,1.33782,0.635319
2164760,1,127206144,8,2,0,0,32.8573,33.0811,1.33782,0.635319
2164760,1,127206144,8,4,0,0,44.7928,45.8801,1.33782,0.635319
2164760,1,127206144,8,8,0,0,46.5132,50.9475,1.33782,0.635319
2164760,1,127206144,8,16,0,0,46.7685,50.9751,1.33782,0.635319
2164760,1,127206144,16,1,1,1,22.2675,22.5648,1.33782,0.635319
2164760,1,127206144,16,2,1,1,32.7484,33.0008,1.33782,0.635319
2164760,1,127206144,16,4,1,1,42.6004,42.6848,1.33782,0.635319
2164760,1,127206144,16,8,1,1,42.8678,42.5746,1.33782,0.635319
2164760,1,127206144,16,16,1,1,42.9985,42.5192,1.33782,0.635319
2164760,1,127206144,32,1,1,1,22.2504,22.572,1.33782,0.635319
2164760,1,127206144,32,2,1,1,30.1643,29.9794,1.33782,0.635319
2164760,1,127206144,32,4,1,1,30.1307,30.0192,1.33782,0.635319
2164760,1,127206144,32,8,1,1,29.6863,29.8427,1.33782,0.635319
2164760,1,127206144,32,16,1,1,29.2489,29.6311,1.33782,0.635319
2164760,1,127206144,64,1,1,1,22.2535,22.541,1.33782,0.635319
2164760,1,127206144,64,2,1,1,29.8511,29.5808,1.33782,0.635319
2164760,1,127206144,64,4,1,1,29.1664,29.3237,1.33782,0.635319
2164760,1,127206144,64,8,1,1,28.1502,28.6564,1.33782,0.635319
2164760,1,127206144,64,16,1,1,26.5577,27.1447,1.33782,0.635319
2164760,2,127206144,8,1,0,0,37.753,38.5569,2.67183,1.23455
2164760,2,127206144,8,2,0,0,54.525,55.13,2.67183,1.23455
2164760,2,127206144,8,4,0,0,70.0793,71.7896,2.67183,1.23455
2164760,2,127206144,8,8,0,0,71.8255,74.637,2.67183,1.23455
2164760,2,127206144,8,16,0,0,72.1841,75.3654,2.67183,1.23455
2164760,2,127206144,16,1,1,1,37.9493,38.5488,2.67183,1.23455
2164760,2,127206144,16,2,1,1,54.4182,55.241,2.67183,1.23455
2164760,2,127206144,16,4,1,1,66.8718,67.6643,2.67183,1.23455
2164760,2,127206144,16,8,1,1,67.0735,68.0475,2.67183,1.23455
2164760,2,127206144,16,16,1,1,67.2727,67.4798,2.67183,1.23455
2164760,2,127206144,32,1,1,1,37.9622,38.5402,2.67183,1.23455
2164760,2,127206144,32,2,1,1,51.2728,51.5557,2.67183,1.23455
2164760,2,127206144,32,4,1,1,51.2907,51.4441,2.67183,1.23455
2164760,2,127206144,32,8,1,1,50.7126,51.1607,2.67183,1.23455
2164760,2,127206144,32,16,1,1,50.0902,50.6138,2.67183,1.23455
2164760,2,127206144,64,1,1,1,37.9561,38.5386,2.67183,1.23455
2164760,2,127206144,64,2,1,1,50.5933,50.7917,2.67183,1.23455
2164760,2,127206144,64,4,1,1,49.8097,50.2647,2.67183,1.23455
2164760,2,127206144,64,8,1,1,48.3461,49.0973,2.67183,1.23455
2164760,2,127206144,64,16,1,1,45.4921,46.3706,2.67183,1.23455
2164760,3,127206144,8,1,0,0,50.97,51.216,3.77576,1.59221
2164760,3,127206144,8,2,0,0,70.9332,70.7883,3.77576,1.59221
2164760,3,127206144,8,4,0,0,87.3901,88.9125,3.77576,1.59221
2164760,3,127206144,8,8,0,0,88.67,90.8547,3.77576,1.59221
2164760,3,127206144,8,16,0,0,89.1651,91.6744,3.77576,1.59221
2164760,3,127206144,16,1,1,1,51.1867,51.2208,3.77576,1.59221
2164760,3,127206144,16,2,1,1,70.7001,70.7269,3.77576,1.59221
2164760,3,127206144,16,4,1,1,84.4478,84.3501,3.77576,1.59221
2164760,3,127206144,16,8,1,1,84.7686,84.9804,3.77576,1.59221
2164760,3,127206144,16,16,1,1,84.8279,84.7054,3.77576,1.59221
2164760,3,127206144,32,1,1,1,51.1803,51.1908,3.77576,1.59221
2164760,3,127206144,32,2,1,1,67.3696,67.4341,3.77576,1.59221
2164760,3,127206144,32,4,1,1,67.4342,67.529,3.77576,1.59221
2164760,3,127206144,32,8,1,1,66.7224,67.0946,3.77576,1.59221
2164760,3,127206144,32,16,1,1,66.0032,66.3889,3.77576,1.59221
2164760,3,127206144,64,1,1,1,51.1487,51.2054,3.77576,1.59221
2164760,3,127206144,64,2,1,1,66.3646,66.4299,3.77576,1.59221
2164760,3,127206144,64,4,1,1,65.6733,66.1172,3.77576,1.59221
2164760,3,127206144,64,8,1,1,63.9697,64.5322,3.77576,1.59221
2164760,3,127206144,64,16,1,1,60.3958,61.2305,3.77576,1.59221
2164760,6,127206144,8,1,0,0,75.9102,78.4082,6.31354,2.65987
2164760,6,127206144,8,2,0,0,96.8674,100.443,6.31354,2.65987
2164760,6,127206144,8,4,0,0,113.339,117.368,6.31354,2.65987
2164760,6,127206144,8,8,0,0,114.475,116.59,6.31354,2.65987
2164760,6,127206144,8,16,0,0,115.31,117.193,6.31354,2.65987
2164760,6,127206144,16,1,1,1,76.0492,78.3211,6.31354,2.65987
2164760,6,127206144,16,2,1,1,96.7835,100.414,6.31354,2.65987
2164760,6,127206144,16,4,1,1,111.325,112.351,6.31354,2.65987
2164760,6,127206144,16,8,1,1,111.72,113.206,6.31354,2.65987
2164760,6,127206144,16,16,1,1,111.963,113.348,6.31354,2.65987
2164760,6,127206144,32,1,1,1,75.9543,78.3834,6.31354,2.65987
2164760,6,127206144,32,2,1,1,95.5595,97.3503,6.31354,2.65987
2164760,6,127206144,32,4,1,1,96.2323,97.8428,6.31354,2.65987
2164760,6,127206144,32,8,1,1,95.9547,97.4452,6.31354,2.65987
2164760,6,127206144,32,16,1,1,95.238,96.6093,6.31354,2.65987
2164760,6,127206144,64,1,1,1,75.9027,78.395,6.31354,2.65987
2164760,6,127206144,64,2,1,1,93.9125,95.2759,6.31354,2.65987
2164760,6,127206144,64,4,1,1,91.5962,95.8331,6.31354,2.65987
2164760,6,127206144,64,8,1,1,91.3119,93.2044,6.31354,2.65987
2164760,6,127206144,64,16,1,1,86.8128,89.3314,6.31354,2.65987
17880,1,430740,8,1,1,1,12.1937,12.2799,1.31604,0.59719
17880,1,430740,8,2,1,1,14.9227,15.3635,1.31604,0.59719
17880,1,430740,8,4,1,1,16.3337,17.7,1.31604,0.59719
17880,1,430740,8,8,1,1,16.2804,17.3998,1.31604,0.59719
17880,1,430740,8,16,1,1,17.0566,18.1566,1.31604,0.59719
17880,1,430740,16,1,1,1,12.2444,12.3019,1.31604,0.59719
17880,1,430740,16,2,1,1,14.9492,15.0357,1.31604,0.59719
17880,1,430740,16,4,1,1,14.8004,15.7774,1.31604,0.59719
17880,1,430740,16,8,1,1,15.2097,15.7974,1.31604,0.59719
17880,1,430740,16,16,1,1,15.2033,16.1761,1.31604,0.59719
17880,1,430740,32,1,1,1,12.2114,12.194,1.31604,0.59719
17880,1,430740,32,2,1,1,13.2035,13.9148,1.31604,0.59719
17880,1,430740,32,4,1,1,13.5313,13.8497,1.31604,0.59719
17880,1,430740,32,8,1,1,13.5052,13.4338,1.31604,0.59719
17880,1,430740,32,16,1,1,13.2402,13.2579,1.31604,0.59719
17880,1,430740,64,1,1,1,12.2072,12.4035,1.31604,0.59719
17880,1,430740,64,2,1,1,13.1416,13.635,1.31604,0.59719
17880,1,430740,64,4,1,1,13.0918,13.4402,1.31604,0.59719
17880,1,430740,64,8,1,1,12.8065,13.0178,1.31604,0.59719
17880,1,430740,64,16,1,1,11.9959,12.5624,1.31604,0.59719
17880,2,430740,8,1,1,1,18.3816,18.6701,2.59692,1.23195
17880,2,430740,8,2,1,1,21.2879,21.7783,2.59692,1.23195
17880,2,430740,8,4,1,1,22.9733,23.6092,2.59692,1.23195
17880,2,430740,8,8,1,1,22.8001,23.6644,2.59692,1.23195
17880,2,430740,8,16,1,1,23.1566,23.7708,2.59692,1.23195
17880,2,430740,16,1,1,1,18.6778,18.6195,2.59692,1.23195
17880,2,430740,16,2,1,1,21.5383,21.8899,2.59692,1.23195
17880,2,430740,16,4,1,1,21.5828,22.8484,2.59692,1.23195
17880,2,430740,16,8,1,1,20.8898,22.1726,2.59692,1.23195
17880,2,430740,16,16,1,1,21.1002,22.2006,2.59692,1.23195
17880,2,430740,32,1,1,1,16.8629,17.6384,2.59692,1.23195
17880,2,430740,32,2,1,1,19.127,19.1254,2.59692,1.23195
17880,2,430740,32,4,1,1,19.6094,19.7297,2.59692,1.23195
17880,2,430740,32,8,1,1,19.1471,19.2355,2.59692,1.23195
17880,2,430740,32,16,1,1,19.2473,19.152,2.59692,1.23195
17880,2,430740,64,1,1,1,18.0292,18.4536,2.59692,1.23195
17880,2,430740,64,2,1,1,19.75,20.0587,2.59692,1.23195
17880,2,430740,64,4,1,1,19.4279,20.0854,2.59692,1.23195
17880,2,430740,64,8,1,1,19.2825,20.227,2.59692,1.23195
17880,2,430740,64,16,1,1,18.8372,19.592,2.59692,1.23195
17880,3,430740,8,1,1,1,21.2898,21.7527,4.01283,1.66252
17880,3,430740,8,2,1,1,24.3885,24.9705,4.01283,1.66252
17880,3,430740,8,4,1,1,25.7846,26.6892,4.01283,1.66252
17880,3,430740,8,8,1,1,27.1352,27.0836,4.01283,1.66252
17880,3,430740,8,16,1,1,27.3775,27.3311,4.01283,1.66252
17880,3,430740,16,1,1,1,21.7953,21.7298,4.01283,1.66252
17880,3,430740,16,2,1,1,24.3631,25.049,4.01283,1.66252
17880,3,430740,16,4,1,1,25.6878,25.6835,4.01283,1.66252
17880,3,430740,16,8,1,1,25.7001,25.8021,4.01283,1.66252
17880,3,430740,16,16,1,1,25.827,25.6925,4.01283,1.66252
17880,3,430740,32,1,1,1,21.7874,21.6865,4.01283,1.66252
17880,3,430740,32,2,1,1,23.483,23.3153,4.01283,1.66252
17880,3,430740,32,4,1,1,23.648,22.9335,4.01283,1.66252
17880,3,430740,32,8,1,1,23.5672,23.2809,4.01283,1.66252
17880,3,430740,32,16,1,1,23.7485,23.2594,4.01283,1.66252
17880,3,430740,64,1,1,1,21.7343,21.7113,4.01283,1.66252
17880,3,430740,64,2,1,1,23.3536,22.7497,4.01283,1.66252
17880,3,430740,64,4,1,1,23.3303,23.0558,4.01283,1.66252
17880,3,430740,64,8,1,1,23.1783,22.9466,4.01283,1.66252
17880,3,430740,64,16,1,1,22.7107,22.2739,4.01283,1.66252
17880,6,430740,8,1,1,1,26.3267,28.2412,5.93965,2.54385
17880,6,430740,8,2,1,1,29.1487,31.1743,5.93965,2.54385
17880,6,430740,8,4,1,1,31.0618,33.0065,5.93965,2.54385
17880,6,430740,8,8,1,1,31.9196,33.2895,5.93965,2.54385
17880,6,430740,8,16,1,1,32.0555,33.4671,5.93965,2.54385
17880,6,430740,16,1,1,1,26.3942,28.0659,5.93965,2.54385
17880,6,430740,16,2,1,1,28.8689,31.1164,5.93965,2.54385
17880,6,430740,16,4,1,1,30.9894,32.4079,5.93965,2.54385
17880,6,430740,16,8,1,1,30.8068,32.4979,5.93965,2.54385
17880,6,430740,16,16,1,1,31.1297,32.4717,5.93965,2.54385
17880,6,430740,32,1,1,1,26.4439,28.0302,5.93965,2.54385
17880,6,430740,32,2,1,1,28.6801,30.2903,5.93965,2.54385
17880,6,430740,32,4,1,1,29.2236,30.352,5.93965,2.54385
17880,6,430740,32,8,1,1,29.2808,30.43,5.93965,2.54385
17880,6,430740,32,16,1,1,29.1959,30.1645,5.93965,2.54385
17880,6,430740,64,1,1,1,26.4394,28.2593,5.93965,2.54385
17880,6,430740,64,2,1,1,28.1365,29.834,5.93965,2.54385
17880,6,430740,64,4,1,1,28.7168,30.0056,5.93965,2.54385
17880,6,430740,64,8,1,1,28.5808,29.7081,5.93965,2.54385
17880,6,430740,64,16,1,1,27.9203,28.3537,5.93965,2.54385
206500,1,1273389,8,1,1,1,4.70406,4.61575,1.18968,0.584272
206500,1,1273389,8,2,1,1,6.49333,6.62306,1.18968,0.584272
206500,1,1273389,8,4,1,1,7.59398,8.41717,1.18968,0.584272
206500,1,1273389,8,8,1,1,8.61199,9.49658,1.18968,0.584272
206500,1,1273389,8,16,1,1,8.64496,9.66754,1.18968,0.584272
206500,1,1273389,16,1,1,1,4.67066,4.62818,1.18968,0.584272
206500,1,1273389,16,2,1,1,6.39969,6.58351,1.18968,0.584272
206500,1,1273389,16,4,1,1,7.78965,8.39026,1.18968,0.584272
206500,1,1273389,16,8,1,1,7.84644,8.76302,1.18968,0.584272
206500,1,1273389,16,16,1,1,7.90481,8.77882,1.18968,0.584272
206500,1,1273389,32,1,1,1,4.70674,4.63088,1.18968,0.584272
206500,1,1273389,32,2,1,1,6.48341,6.58272,1.18968,0.584272
206500,1,1273389,32,4,1,1,6.90468,7.33803,1.18968,0.584272
206500,1,1273389,32,8,1,1,6.90214,7.34022,1.18968,0.584272
206500,1,1273389,32,16,1,1,6.73531,7.30177,1.18968,0.584272
206500,1,1273389,64,1,1,1,4.6865,4.63067,1.18968,0.584272
206500,1,1273389,64,2,1,1,6.49232,6.55969,1.18968,0.584272
206500,1,1273389,64,4,1,1,6.56072,6.96143,1.18968,0.584272
206500,1,1273389,64,8,1,1,6.27812,6.78809,1.18968,0.584272
206500,1,1273389,64,16,1,1,5.48203,6.24927,1.18968,0.584272
206500,2,1273389,8,1,1,1,7.53435,7.36373,2.15233,1.06141
206500,2,1273389,8,2,1,1,9.43436,9.71801,2.15233,1.06141
206500,2,1273389,8,4,1,1,10.5761,11.4229,2.15233,1.06141
206500,2,1273389,8,8,1,1,11.4775,12.0438,2.15233,1.06141
206500,2,1273389,8,16,1,1,11.6559,12.2779,2.15233,1.06141
206500,2,1273389,16,1,1,1,7.50971,7.36226,2.15233,1.06141
206500,2,1273389,16,2,1,1,9.39033,9.71451,2.15233,1.06141
206500,2,1273389,16,4,1,1,10.7387,11.3799,2.15233,1.06141
206500,2,1273389,16,8,1,1,10.8559,11.5109,2.15233,1.06141
206500,2,1273389,16,16,1,1,10.7892,11.423,2.15233,1.06141
206500,2,1273389,32,1,1,1,7.52329,7.35106,2.15233,1.06141
206500,2,1273389,32,2,1,1,9.65209,9.6641,2.15233,1.06141
206500,2,1273389,32,4,1,1,9.80483,10.2425,2.15233,1.06141
206500,2,1273389,32,8,1,1,9.85107,10.2786,2.15233,1.06141
206500,2,1273389,32,16,1,1,9.6155,10.1654,2.15233,1.06141
206500,2,1273389,64,1,1,1,7.51317,7.39004,2.15233,1.06141
206500,2,1273389,64,2,1,1,9.45734,9.62791,2.15233,1.06141
206500,2,1273389,64,4,1,1,9.32935,9.85737,2.15233,1.06141
206500,2,1273389,64,8,1,1,9.17792,9.74759,2.15233,1.06141
206500,2,1273389,64,16,1,1,8.42039,9.11043,2.15233,1.06141
206500,3,1273389,8,1,1,1,9.27688,9.19205,3.0496,1.25571
206500,3,1273389,8,2,1,1,11.2703,11.6883,3.0496,1.25571
206500,3,1273389,8,4,1,1,12.4357,13.1719,3.0496,1.25571
206500,3,1273389,8,8,1,1,13.29,13.9427,3.0496,1.25571
206500,3,1273389,8,16,1,1,13.4279,13.8975,3.0496,1.25571
206500,3,1273389,16,1,1,1,9.52455,9.35614,3.0496,1.25571
206500,3,1273389,16,2,1,1,11.3143,11.7777,3.0496,1.25571
206500,3,1273389,16,4,1,1,12.5959,13.1636,3.0496,1.25571
206500,3,1273389,16,8,1,1,12.6512,13.3425,3.0496,1.25571
206500,3,1273389,16,16,1,1,12.691,13.2662,3.0496,1.25571
206500,3,1273389,32,1,1,1,9.52455,9.38481,3.0496,1.25571
206500,3,1273389,32,2,1,1,11.4955,11.76,3.0496,1.25571
206500,3,1273389,32,4,1,1,11.6646,12.1251,3.0496,1.25571
206500,3,1273389,32,8,1,1,11.6497,12.2204,3.0496,1.25571
206500,3,1273389,32,16,1,1,11.5476,12.0652,3.0496,1.25571
206500,3,1273389,64,1,1,1,9.53212,9.37124,3.0496,1.25571
206500,3,1273389,64,2,1,1,11.4116,11.5276,3.0496,1.25571
206500,3,1273389,64,4,1,1,11.3529,11.8249,3.0496,1.25571
206500,3,1273389,64,8,1,1,11.0572,11.6278,3.0496,1.25571
206500,3,1273389,64,16,1,1,10.1431,11.1327,3.0496,1.25571
206500,6,1273389,8,1,1,1,12.7691,12.2951,3.68458,1.85123
206500,6,1273389,8,2,1,1,14.0027,14.1245,3.68458,1.85123
206500,6,1273389,8,4,1,1,14.9863,14.9971,3.68458,1.85123
206500,6,1273389,8,8,1,1,15.6609,15.2897,3.68458,1.85123
206500,6,1273389,8,16,1,1,15.6383,15.4014,3.68458,1.85123
206500,6,1273389,16,1,1,1,12.8225,12.3273,3.68458,1.85123
206500,6,1273389,16,2,1,1,14.1002,14.1396,3.68458,1.85123
206500,6,1273389,16,4,1,1,14.9765,14.7774,3.68458,1.85123
206500,6,1273389,16,8,1,1,14.8681,14.8759,3.68458,1.85123
206500,6,1273389,16,16,1,1,15.0612,14.7963,3.68458,1.85123
206500,6,1273389,32,1,1,1,12.7413,12.2932,3.68458,1.85123
206500,6,1273389,32,2,1,1,14.2854,13.9978,3.68458,1.85123
206500,6,1273389,32,4,1,1,14.3491,14.1272,3.68458,1.85123
206500,6,1273389,32,8,1,1,14.3189,14.0412,3.68458,1.85123
206500,6,1273389,32,16,1,1,14.2175,14.0671,3.68458,1.85123
206500,6,1273389,64,1,1,1,12.7937,12.2697,3.68458,1.85123
206500,6,1273389,64,2,1,1,13.6719,13.719,3.68458,1.85123
206500,6,1273389,64,4,1,1,14.0422,13.9257,3.68458,1.85123
206500,6,1273389,64,8,1,1,13.8682,13.7488,3.68458,1.85123
206500,6,1273389,64,16,1,1,13.2392,13.4322,3.68458,1.85123
765,1,24382,8,1,0,0,2.06543,2.12409,1.20466,0.628446
765,1,24382,8,2,0,0,2.01318,2.3336,1.20466,0.628446
765,1,24382,8,4,0,0,2.02562,2.3314,1.20466,0.628446
765,1,24382,8,8,0,0,2.01624,2.3303,1.20466,0.628446
765,1,24382,8,16,0,0,2.06013,2.35399,1.20466,0.628446
765,1,24382,16,1,1,1,2.10859,2.25051,1.20466,0.628446
765,1,24382,16,2,1,1,2.03156,2.29547,1.20466,0.628446
765,1,24382,16,4,1,1,2.07429,2.32027,1.20466,0.628446
765,1,24382,16,8,1,1,2.02859,2.21768,1.20466,0.628446
765,1,24382,16,16,1,1,2.08593,2.37378,1.20466,0.628446
765,1,24382,32,1,1,1,2.06725,2.2596,1.20466,0.628446
